rank,ticker,tradability_score,binary_score,score_liq,pass_liq,score_stab,pass_stab,score_spread,pass_spread,score_range,pass_range,score_vol,pass_vol,median_dollar_vol,cv_dollar_vol,cs_spread,range_median,vol_median,flags
745,CPS,45.1,4,56.61764705882353,1,30.147058823529417,1,45.01633986928104,0,76.06209150326796,1,17.728758169934643,1,5207913,0.8994,0.005203,0.0435,0.5768,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
746,BWMN,45.1,4,48.77450980392157,1,45.42483660130719,1,21.405228758169937,0,63.03104575163398,1,46.650326797385624,1,3785023,0.7283,0.008096,0.0364,0.3595,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
747,ZUMZ,45.1,4,47.14052287581699,1,44.93464052287581,1,36.356209150326805,0,70.83333333333334,1,26.307189542483655,1,3590173,0.737,0.005941,0.04,0.4938,WIDE_SPREAD
748,SPH,45.0,4,33.006535947712415,1,57.720588235294116,1,29.820261437908503,0,24.223856209150327,1,80.35130718954248,1,2130298,0.6452,0.006685,0.0201,0.19,WIDE_SPREAD
749,SWBI,44.9,4,58.16993464052288,1,29.493464052287578,1,45.996732026143796,0,36.60130718954248,1,54.16666666666667,1,5366024,0.9155,0.005109,0.0242,0.3129,WIDE_SPREAD|FAT_TAIL
750,TWFG,44.8,4,40.52287581699346,1,54.00326797385622,1,7.679738562091498,0,75.8578431372549,1,45.751633986928105,1,2768524,0.6664,0.012881,0.0433,0.3663,WIDE_SPREAD
751,NRIX,44.7,4,80.63725490196079,1,33.251633986928105,1,8.251633986928109,0,85.25326797385621,1,16.25816993464052,1,12549001,0.857,0.012616,0.0542,0.5956,WIDE_SPREAD
752,KALV,44.7,4,79.33006535947712,1,24.183006535947715,1,17.647058823529417,0,82.1078431372549,1,20.09803921568627,1,11862945,1.0227,0.008991,0.0495,0.5509,WIDE_SPREAD
753,WLFC,44.6,4,68.95424836601308,1,36.68300653594771,1,21.568627450980394,0,61.47875816993464,1,34.47712418300654,1,7694948,0.8104,0.008081,0.0355,0.4306,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
754,TBPH,44.6,4,57.35294117647059,1,31.045751633986928,1,28.34967320261438,0,57.638888888888886,1,48.65196078431373,1,5272081,0.8854,0.006854,0.0337,0.3475,WIDE_SPREAD|FAT_TAIL
755,YORW,44.6,4,38.15359477124183,1,31.454248366013072,1,54.98366013071896,1,21.65032679738562,0,76.67483660130718,1,2564215,0.879,0.004299,0.0188,0.2107,OK
756,JOUT,44.6,4,28.104575163398692,1,54.33006535947713,1,29.90196078431373,0,62.13235294117647,1,48.529411764705884,1,1752782,0.6636,0.006682,0.0358,0.3477,WIDE_SPREAD|NO_SIGNAL
757,MLAB,44.4,4,69.77124183006535,1,34.43627450980392,1,19.11764705882353,0,78.59477124183006,1,20.261437908496728,1,8058053,0.8409,0.008743,0.0456,0.5455,WIDE_SPREAD|FAT_TAIL
758,AVBP,44.4,4,63.31699346405229,1,43.21895424836602,1,10.37581699346405,0,85.45751633986927,1,19.64869281045751,1,6475512,0.7519,0.011491,0.0545,0.5553,WIDE_SPREAD|NO_SIGNAL
759,FSUN,44.4,4,51.143790849673195,1,24.591503267973856,1,36.111111111111114,0,53.717320261437905,1,56.372549019607845,1,4256023,1.009,0.00597,0.0316,0.2987,WIDE_SPREAD|FAT_TAIL
760,WBI,44.3,4,82.84313725490196,1,15.931372549019606,1,8.660130718954251,0,78.88071895424837,1,35.21241830065359,1,13645779,1.2854,0.012242,0.0459,0.4267,WIDE_SPREAD
761,BH,44.3,4,67.81045751633987,1,17.565359477124186,1,20.343137254901965,0,69.73039215686273,1,45.833333333333336,1,7472386,1.2037,0.008433,0.0397,0.3661,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
762,BVS,44.3,4,35.78431372549019,1,68.30065359477125,1,16.503267973856207,0,68.42320261437908,1,32.638888888888886,1,2313066,0.5891,0.009292,0.0391,0.4452,WIDE_SPREAD
763,HIPO,44.1,4,52.85947712418301,1,49.754901960784316,1,24.22385620915033,0,57.84313725490197,1,35.70261437908496,1,4464434,0.6982,0.007471,0.0338,0.4247,WIDE_SPREAD|FAT_TAIL
764,UTL,44.0,4,51.55228758169934,1,35.130718954248366,1,31.372549019607842,0,23.897058823529413,1,77.94117647058823,1,4332638,0.8279,0.006488,0.02,0.2023,WIDE_SPREAD|FAT_TAIL
765,AROW,44.0,4,22.46732026143791,1,50.89869281045751,1,43.872549019607845,0,37.745098039215684,1,64.99183006535948,1,1412909,0.6915,0.005302,0.0247,0.2665,WIDE_SPREAD
766,QUAD,44.0,4,18.38235294117647,1,65.19607843137256,1,36.274509803921575,0,59.35457516339869,1,40.76797385620915,1,1124281,0.6087,0.005943,0.0344,0.3946,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
767,BAND,43.9,4,46.24183006535948,1,60.45751633986929,1,16.83006535947712,0,61.84640522875817,1,34.23202614379085,1,3480376,0.6352,0.009173,0.0356,0.4339,WIDE_SPREAD|FAT_TAIL
768,ASLE,43.9,4,33.251633986928105,1,54.98366013071896,1,31.5359477124183,0,52.246732026143796,1,47.549019607843135,1,2148071,0.6599,0.006473,0.0309,0.3528,WIDE_SPREAD|FAT_TAIL
769,PDX,43.9,4,28.676470588235293,1,37.5,1,52.0016339869281,1,17.81045751633987,0,83.57843137254902,1,1816208,0.8005,0.004533,0.016,0.1479,FAT_TAIL
770,SRV,43.9,4,22.385620915032682,1,35.29411764705882,1,61.68300653594771,1,17.72875816993464,0,82.35294117647058,1,1409771,0.8274,0.003776,0.0158,0.1694,NO_SIGNAL|FAT_TAIL
771,RTAC,43.8,4,31.862745098039213,1,19.199346405228756,1,66.58496732026144,1,17.647058823529413,0,83.49673202614379,1,2045606,1.1395,0.003368,0.0157,0.1496,FAT_TAIL
772,KRT,43.7,4,29.820261437908496,1,53.349673202614376,1,41.87091503267973,0,38.439542483660134,1,54.98366013071896,1,1894707,0.673,0.005468,0.0249,0.3055,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
773,OOMA,43.7,4,28.26797385620915,1,50.326797385620914,1,38.357843137254896,0,49.754901960784316,1,51.756535947712415,1,1776740,0.6933,0.005751,0.0293,0.3305,WIDE_SPREAD|FAT_TAIL
774,IPI,43.6,4,57.51633986928104,1,28.431372549019606,1,33.66013071895425,0,69.73039215686273,1,28.75816993464052,1,5288827,0.9277,0.006181,0.0397,0.4735,WIDE_SPREAD
775,TBRG,43.6,4,35.130718954248366,1,22.712418300653592,1,46.16013071895425,0,61.47875816993464,1,52.614379084967325,1,2278576,1.0538,0.005096,0.0355,0.3253,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
776,AVAH,43.5,4,65.93137254901961,1,22.957516339869276,1,25.08169934640523,0,71.40522875816994,1,32.107843137254896,1,6950680,1.0484,0.007368,0.0402,0.4481,WIDE_SPREAD
777,FRAF,43.5,4,14.787581699346406,0,17.810457516339874,1,87.66339869281046,1,29.166666666666668,1,68.13725490196079,1,962260,1.1908,0.001581,0.0221,0.2528,LOW_LIQ|FAT_TAIL
778,INVX,43.4,4,64.7875816993464,1,28.186274509803923,1,24.22385620915033,0,60.45751633986928,1,39.54248366013072,1,6760895,0.9309,0.007471,0.0349,0.4008,WIDE_SPREAD
779,OFRM,43.3,4,76.79738562091504,1,14.869281045751636,1,14.869281045751636,0,91.99346405228758,1,17.8921568627451,1,10759728,1.3305,0.00974,0.0669,0.5733,WIDE_SPREAD
780,LINC,43.2,4,60.78431372549019,1,32.51633986928104,1,17.728758169934643,0,66.29901960784314,1,38.60294117647059,1,5930895,0.8676,0.008947,0.038,0.4055,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
781,VLGEA,43.2,4,25.326797385620914,1,48.20261437908496,1,33.74183006535948,0,41.58496732026144,1,66.91176470588236,1,1534238,0.7126,0.006172,0.0261,0.2576,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
782,BPRN,43.2,4,2.8594771241830066,0,35.62091503267973,1,88.72549019607843,1,28.104575163398692,1,60.45751633986929,1,292828,0.8246,0.001516,0.0217,0.2811,LOW_LIQ
783,DCTH,43.1,4,61.76470588235294,1,37.173202614379086,1,20.833333333333336,0,75.08169934640523,1,20.75163398692811,1,6081000,0.8047,0.008283,0.0428,0.538,WIDE_SPREAD
784,TATT,43.0,4,58.74183006535948,1,30.88235294117647,1,21.323529411764707,0,81.86274509803921,1,22.058823529411764,1,5437607,0.8858,0.008103,0.0494,0.5275,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
785,CBLL,43.0,4,53.431372549019606,1,34.23202614379085,1,25.0,0,77.69607843137256,1,24.836601307189543,1,4558601,0.8413,0.007374,0.045,0.5051,WIDE_SPREAD|FAT_TAIL
786,OMDA,42.9,4,78.67647058823529,1,15.032679738562093,1,16.013071895424837,0,86.51960784313727,1,18.4640522875817,1,11541768,1.3183,0.009382,0.0564,0.5671,WIDE_SPREAD|FAT_TAIL
787,ATEX,42.9,4,53.02287581699346,1,32.59803921568627,1,17.97385620915033,0,72.22222222222221,1,38.76633986928104,1,4488186,0.8666,0.008887,0.0408,0.4048,WIDE_SPREAD|NO_SIGNAL
788,CRSR,42.8,4,60.94771241830066,1,4.820261437908502,0,51.388888888888886,1,71.11928104575163,1,25.735294117647058,1,5940267,2.511,0.004583,0.0401,0.4989,UNSTABLE_VOL|FAT_TAIL
789,APEI,42.7,4,71.40522875816994,1,19.852941176470583,1,13.316993464052285,0,66.91176470588235,1,42.07516339869281,1,8601570,1.1273,0.01021,0.0383,0.3886,WIDE_SPREAD
790,MSIF,42.6,4,35.049019607843135,1,37.091503267973856,1,30.75980392156863,0,45.05718954248366,1,64.828431372549,1,2273707,0.8049,0.006574,0.0275,0.2666,WIDE_SPREAD
791,BWB,42.6,4,19.526143790849673,1,43.38235294117647,1,42.48366013071896,0,42.48366013071895,1,65.15522875816994,1,1203199,0.7516,0.005417,0.0264,0.2664,WIDE_SPREAD|NO_SIGNAL
792,STKL,42.5,4,52.532679738562095,1,2.6960784313725505,0,70.09803921568627,1,56.127450980392155,1,31.127450980392158,1,4411712,3.0663,0.003089,0.0328,0.4573,UNSTABLE_VOL|NO_SIGNAL|FAT_TAIL
793,MG,42.4,4,22.058823529411764,1,59.885620915032675,1,29.166666666666664,0,49.22385620915033,1,51.87908496732025,1,1373502,0.6375,0.006781,0.0291,0.3299,WIDE_SPREAD|FAT_TAIL
794,CVEO,42.4,4,21.895424836601308,1,49.83660130718954,1,33.00653594771242,0,42.48366013071895,1,64.58333333333333,1,1360891,0.6961,0.006253,0.0264,0.2675,WIDE_SPREAD|FAT_TAIL
795,MRBK,42.4,4,14.705882352941178,0,28.26797385620915,1,66.99346405228759,1,45.05718954248366,1,56.86274509803921,1,961612,0.9279,0.00333,0.0275,0.2946,LOW_LIQ|NO_SIGNAL
796,MGTX,42.2,4,42.07516339869281,1,47.467320261437905,1,12.663398692810457,0,86.6421568627451,1,22.14052287581699,1,2926863,0.7148,0.010319,0.0566,0.5271,WIDE_SPREAD
797,PUBM,42.1,4,56.78104575163398,1,29.411764705882348,1,29.084967320261434,0,66.70751633986927,1,28.676470588235293,1,5225975,0.9162,0.006785,0.0382,0.4739,WIDE_SPREAD|FAT_TAIL
798,FVR,42.1,4,30.22875816993464,1,48.12091503267973,1,21.65032679738562,0,51.10294117647059,1,59.39542483660131,1,1935906,0.7127,0.008047,0.0304,0.2842,WIDE_SPREAD
799,CIVB,42.0,4,26.47058823529412,1,41.25816993464052,1,35.62091503267973,0,44.52614379084967,1,62.254901960784316,1,1619891,0.7682,0.006019,0.0273,0.2745,WIDE_SPREAD|FAT_TAIL
800,COFS,41.9,4,34.150326797385624,1,27.287581699346408,1,44.607843137254896,0,38.9297385620915,1,64.58333333333333,1,2199968,0.957,0.00522,0.0251,0.2675,WIDE_SPREAD
801,MTRX,41.7,4,37.826797385620914,1,43.54575163398693,1,22.957516339869276,0,63.23529411764706,1,41.135620915032675,1,2506434,0.7501,0.007681,0.0365,0.3934,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
802,PEBK,41.7,4,2.042483660130719,0,18.872549019607842,1,98.44771241830065,1,26.307189542483663,1,62.745098039215684,1,216706,1.1483,0.0,0.021,0.273,LOW_LIQ|FAT_TAIL
803,ABX,41.5,4,50.245098039215684,1,31.61764705882353,1,19.8937908496732,0,78.7173202614379,1,26.960784313725494,1,4054319,0.8756,0.008598,0.0457,0.49,WIDE_SPREAD|FAT_TAIL
804,ETON,41.4,4,54.57516339869281,1,34.80392156862745,1,10.947712418300659,0,81.57679738562092,1,25.0,1,4862561,0.8361,0.011033,0.0491,0.5031,WIDE_SPREAD|NO_SIGNAL
805,IBEX,41.3,4,45.751633986928105,1,22.87581699346405,1,37.173202614379086,0,47.794117647058826,1,53.02287581699346,1,3424223,1.0525,0.005885,0.0286,0.3221,WIDE_SPREAD|FAT_TAIL
806,TIPT,41.3,4,44.771241830065364,1,37.254901960784316,1,23.28431372549019,0,45.302287581699346,1,56.04575163398693,1,3305520,0.8045,0.007624,0.0276,0.2992,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
807,FRST,41.3,4,12.826797385620914,0,37.745098039215684,1,59.80392156862745,1,36.11111111111111,1,60.130718954248366,1,836674,0.7994,0.003998,0.024,0.2813,LOW_LIQ|FAT_TAIL
808,AVNW,41.2,4,33.57843137254902,1,54.16666666666667,1,11.9281045751634,0,65.56372549019608,1,40.849673202614376,1,2165614,0.6644,0.010619,0.0375,0.3944,WIDE_SPREAD|FAT_TAIL
809,CCRN,41.1,4,46.97712418300654,1,18.055555555555557,1,33.16993464052288,0,63.23529411764706,1,43.872549019607845,1,3562583,1.1805,0.006225,0.0365,0.3772,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
810,PINE,41.1,4,23.447712418300654,1,40.68627450980392,1,37.5,0,24.223856209150327,1,79.73856209150327,1,1461519,0.7735,0.005832,0.0201,0.193,WIDE_SPREAD|NO_SIGNAL
811,NRP,41.0,4,32.84313725490196,1,27.941176470588236,1,26.388888888888886,0,40.400326797385624,1,77.20588235294117,1,2112124,0.9373,0.007095,0.0256,0.2068,WIDE_SPREAD|FAT_TAIL
812,STRT,40.9,4,47.712418300653596,1,32.761437908496724,1,15.441176470588236,0,75.24509803921569,1,33.16993464052288,1,3651784,0.8651,0.009519,0.0429,0.4407,WIDE_SPREAD
813,JAKK,40.9,4,28.83986928104575,1,54.41176470588236,1,27.696078431372552,0,56.658496732026144,1,36.84640522875817,1,1836927,0.6628,0.006957,0.0331,0.4184,WIDE_SPREAD
814,VMD,40.8,4,19.28104575163399,1,49.591503267973856,1,36.51960784313726,0,48.65196078431372,1,49.91830065359477,1,1190438,0.7001,0.005931,0.0289,0.3424,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
815,LOCO,40.7,4,36.27450980392157,1,36.356209150326805,1,29.738562091503272,0,44.3218954248366,1,56.94444444444444,1,2364628,0.8175,0.006717,0.0272,0.2944,WIDE_SPREAD|NO_SIGNAL
816,WNEB,40.7,4,7.8431372549019605,0,9.967320261437907,1,80.06535947712419,1,36.11111111111111,1,69.28104575163398,1,596146,1.6869,0.002268,0.024,0.2482,LOW_LIQ|FAT_TAIL
817,THR,40.5,4,62.58169934640523,1,13.970588235294112,1,26.307189542483655,0,53.51307189542484,1,45.996732026143796,1,6251325,1.4118,0.007101,0.0315,0.3655,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
818,WBTN,40.4,4,48.529411764705884,1,3.676470588235292,0,53.349673202614376,1,75.53104575163398,1,21.16013071895425,1,3768717,2.7203,0.004449,0.043,0.5325,UNSTABLE_VOL|NO_SIGNAL|FAT_TAIL
819,GLP,40.4,4,30.637254901960787,1,38.888888888888886,1,16.094771241830063,0,50.49019607843137,1,66.01307189542483,1,1962509,0.7907,0.009373,0.0296,0.2629,WIDE_SPREAD
820,SWIM,40.3,4,48.12091503267974,1,30.3921568627451,1,18.709150326797385,0,74.95915032679738,1,29.166666666666664,1,3681642,0.8916,0.008786,0.0427,0.4703,WIDE_SPREAD
821,FC,40.2,4,31.944444444444443,1,16.25816993464052,1,46.32352941176471,0,67.76960784313727,1,38.60294117647059,1,2053584,1.2594,0.005076,0.0386,0.4055,WIDE_SPREAD|NO_SIGNAL
822,LUCK,40.2,4,28.34967320261438,1,42.40196078431373,1,28.26797385620915,0,69.73039215686273,1,32.35294117647059,1,1788084,0.761,0.006869,0.0397,0.4466,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
823,ANIK,40.2,4,17.23856209150327,1,60.08986928104575,1,18.25980392156863,0,61.15196078431373,1,44.44444444444444,1,1079521,0.6357,0.008823,0.0354,0.3722,WIDE_SPREAD|FAT_TAIL
824,PFIS,40.2,4,16.99346405228758,1,43.95424836601307,1,41.42156862745098,0,37.29575163398693,1,61.111111111111114,1,1073141,0.7471,0.00548,0.0246,0.2779,WIDE_SPREAD
825,SLP,40.0,4,63.39869281045751,1,25.326797385620914,1,14.542483660130722,0,76.30718954248366,1,20.506535947712422,1,6493380,0.995,0.009807,0.0437,0.5423,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
826,VPG,39.9,4,53.349673202614376,1,21.323529411764707,1,17.8921568627451,0,78.02287581699346,1,29.003267973856207,1,4555216,1.0815,0.00889,0.0452,0.4716,WIDE_SPREAD
827,PKST,39.9,4,33.90522875816993,1,2.941176470588236,0,53.59477124183007,1,48.93790849673202,1,60.29411764705883,1,2191773,2.8948,0.004421,0.029,0.2812,UNSTABLE_VOL|FAT_TAIL
828,BCAL,39.9,4,33.169934640522875,1,25.408496732026144,1,29.24836601307189,0,35.580065359477125,1,76.26633986928104,1,2140615,0.9949,0.006775,0.0238,0.2129,WIDE_SPREAD|NO_SIGNAL
829,COSO,39.9,4,8.905228758169935,0,9.395424836601308,1,69.44444444444444,1,36.60130718954248,1,75.0,1,630782,1.7593,0.003173,0.0242,0.2211,LOW_LIQ|GAPS|FAT_TAIL
830,NFBK,39.8,4,31.5359477124183,1,34.72222222222222,1,46.73202614379085,0,30.9640522875817,1,55.22875816993464,1,2034343,0.8376,0.005049,0.0226,0.3036,WIDE_SPREAD
831,PDLB,39.8,4,9.88562091503268,0,27.12418300653595,1,63.888888888888886,1,27.85947712418301,1,70.42483660130718,1,669925,0.958,0.003614,0.0216,0.244,LOW_LIQ|NO_SIGNAL
832,INBK,39.7,4,17.647058823529413,1,53.67647058823529,1,29.003267973856207,0,62.00980392156863,1,36.029411764705884,1,1094118,0.6689,0.006792,0.0357,0.4233,WIDE_SPREAD|FAT_TAIL
833,CTRN,39.6,4,41.25816993464052,1,34.150326797385624,1,16.74836601307189,0,77.20588235294117,1,28.513071895424837,1,2811417,0.8421,0.009176,0.0447,0.4749,WIDE_SPREAD
834,FXNC,39.6,4,4.738562091503268,0,10.86601307189542,1,83.49673202614379,1,25.204248366013072,1,73.52941176470588,1,420885,1.6108,0.001927,0.0206,0.2288,LOW_LIQ
835,GLIBA,39.5,4,26.38888888888889,1,30.800653594771244,1,37.00980392156863,0,45.54738562091503,1,57.843137254901954,1,1619418,0.8869,0.005898,0.0277,0.2898,WIDE_SPREAD
836,NGS,39.4,4,29.411764705882355,1,37.58169934640523,1,22.38562091503268,0,56.94444444444444,1,50.49019607843137,1,1866371,0.8004,0.007798,0.0332,0.3397,WIDE_SPREAD
837,JRVR,39.4,4,19.68954248366013,1,52.124183006535944,1,26.55228758169934,0,57.107843137254896,1,41.42156862745098,1,1216639,0.681,0.007078,0.0333,0.393,WIDE_SPREAD
838,HDSN,39.3,4,36.51960784313725,1,34.31372549019608,1,26.470588235294112,0,54.003267973856204,1,45.09803921568627,1,2369381,0.8412,0.007093,0.0317,0.3676,WIDE_SPREAD|FAT_TAIL
839,NC,39.3,4,4.166666666666666,0,34.55882352941176,1,62.254901960784316,1,59.84477124183007,1,35.45751633986928,1,386745,0.8403,0.003747,0.0346,0.4261,LOW_LIQ|FAT_TAIL
840,OVBC,39.3,4,3.104575163398693,0,9.150326797385622,1,82.76143790849673,1,30.555555555555557,1,71.16013071895425,1,325162,1.8205,0.001972,0.0225,0.2403,LOW_LIQ
841,ISTR,39.2,4,12.581699346405228,0,15.522875816993464,1,65.60457516339869,1,29.942810457516337,1,72.30392156862744,1,818138,1.2978,0.003449,0.0223,0.235,LOW_LIQ|NO_SIGNAL|FAT_TAIL
842,NKSH,39.2,4,3.431372549019608,0,16.83006535947712,1,81.41339869281046,1,33.006535947712415,1,61.111111111111114,1,346177,1.2359,0.002152,0.0231,0.2779,LOW_LIQ
843,LYTS,39.1,4,41.17647058823529,1,18.300653594771244,1,34.23202614379085,0,46.60947712418301,1,55.31045751633987,1,2804534,1.1682,0.006127,0.0281,0.3033,WIDE_SPREAD|FAT_TAIL
844,CDNL,39.0,4,64.29738562091504,1,17.728758169934643,1,0.40849673202614234,0,92.07516339869281,1,20.588235294117652,1,6705777,1.198,0.021973,0.067,0.5402,WIDE_SPREAD
845,TXO,39.0,4,35.294117647058826,1,17.8921568627451,1,26.879084967320267,0,39.256535947712415,1,75.5718954248366,1,2290858,1.1886,0.007051,0.0252,0.2183,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
846,AVBH,39.0,4,7.516339869281046,0,11.274509803921573,1,70.42483660130718,1,24.223856209150327,1,81.69934640522875,1,573960,1.5786,0.00307,0.0201,0.176,LOW_LIQ|GAPS|NO_SIGNAL
847,RICK,38.8,4,32.271241830065364,1,12.091503267973858,1,45.751633986928105,0,64.41993464052288,1,39.25653594771242,1,2077393,1.5364,0.005124,0.037,0.4018,WIDE_SPREAD|FAT_TAIL
848,MAMA,38.7,4,40.849673202614376,1,23.65196078431373,1,14.297385620915037,0,74.22385620915033,1,40.400326797385624,1,2785734,1.0379,0.009889,0.0422,0.3958,WIDE_SPREAD
849,NPCE,38.6,4,35.62091503267974,1,26.307189542483655,1,16.993464052287578,0,80.55555555555556,1,33.57843137254902,1,2308487,0.9815,0.009109,0.0479,0.4391,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
850,VOXR,38.6,4,29.901960784313726,1,28.513071895424837,1,33.98692810457516,0,79.16666666666666,1,21.486928104575163,1,1896659,0.9272,0.006141,0.0463,0.5318,PENNY|WIDE_SPREAD
851,DHC,38.5,4,46.568627450980394,1,17.320261437908503,1,21.895424836601308,0,67.44281045751634,1,39.133986928104584,1,3512571,1.2134,0.007941,0.0385,0.4037,WIDE_SPREAD
852,PAYS,38.5,4,29.00326797385621,1,15.441176470588236,1,47.05882352941176,0,82.1078431372549,1,18.872549019607842,1,1843022,1.3,0.00502,0.0495,0.5619,PENNY|WIDE_SPREAD|FAT_TAIL
853,PPHC,38.5,4,26.143790849673206,1,23.120915032679733,1,20.588235294117652,0,81.04575163398692,1,41.666666666666664,1,1594416,1.0476,0.008389,0.0485,0.3913,WIDE_SPREAD
854,UAN,38.3,4,31.61764705882353,1,11.846405228758172,1,36.88725490196079,0,37.29575163398693,1,73.8562091503268,1,2040257,1.5393,0.005918,0.0246,0.2277,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
855,PKBK,38.3,4,7.107843137254902,0,24.01960784313726,1,57.59803921568627,1,28.104575163398692,1,74.50980392156863,1,547250,1.0253,0.004125,0.0217,0.2232,LOW_LIQ|NO_SIGNAL
856,NATR,38.2,4,23.937908496732028,1,33.57843137254902,1,25.163398692810457,0,58.98692810457516,1,49.18300653594771,1,1492339,0.8488,0.007325,0.0342,0.3455,WIDE_SPREAD|NO_SIGNAL
857,SVRA,38.1,4,58.57843137254902,1,17.647058823529417,1,10.86601307189542,0,84.72222222222221,1,18.790849673202615,1,5406017,1.1996,0.011163,0.0534,0.5631,WIDE_SPREAD|FAT_TAIL
858,KINS,38.0,4,36.19281045751634,1,21.813725490196077,1,24.01960784313726,0,60.45751633986928,1,47.71241830065359,1,2363654,1.0734,0.007481,0.0349,0.3517,WIDE_SPREAD|FAT_TAIL
859,MBI,38.0,4,27.369281045751638,1,42.07516339869281,1,15.522875816993464,0,67.44281045751634,1,37.58169934640523,1,1681378,0.7631,0.009508,0.0385,0.4123,WIDE_SPREAD
860,JCAP,37.8,4,45.42483660130719,1,12.99019607843137,1,15.76797385620915,0,63.970588235294116,1,50.73529411764706,1,3376597,1.4632,0.009439,0.0368,0.338,WIDE_SPREAD|FAT_TAIL
861,DSGR,37.7,4,29.983660130718953,1,23.36601307189542,1,30.637254901960787,0,49.50980392156863,1,54.8202614379085,1,1900674,1.0407,0.006576,0.0292,0.3059,WIDE_SPREAD|FAT_TAIL
862,ONIT,37.7,4,27.85947712418301,1,33.98692810457516,1,19.52614379084967,0,58.619281045751634,1,48.366013071895416,1,1706485,0.8446,0.008644,0.0341,0.3479,WIDE_SPREAD|NO_SIGNAL
863,PLBC,37.7,4,7.352941176470589,0,21.936274509803923,1,68.54575163398692,1,27.49183006535948,1,63.0718954248366,1,566025,1.0723,0.003243,0.0214,0.2726,LOW_LIQ
864,ISBA,37.7,4,4.6568627450980395,0,13.602941176470583,1,60.70261437908498,1,67.11601307189542,1,42.64705882352941,1,417528,1.4412,0.003889,0.0384,0.3853,LOW_LIQ|GAPS
865,ARKO,37.6,4,31.454248366013072,1,45.261437908496724,1,20.424836601307195,0,63.48039215686274,1,27.369281045751638,1,2033323,0.7332,0.008427,0.0366,0.4839,WIDE_SPREAD
866,CBAN,37.6,4,14.950980392156863,0,21.078431372549023,1,61.356209150326805,1,28.431372549019606,1,62.41830065359477,1,975578,1.0918,0.00382,0.0218,0.274,LOW_LIQ
867,LE,37.5,4,43.709150326797385,1,25.816993464052285,1,20.915032679738566,0,80.63725490196079,1,16.421568627450977,1,3177543,0.9895,0.008255,0.048,0.5907,WIDE_SPREAD
868,RCKY,37.2,4,20.016339869281047,1,26.062091503267972,1,31.61764705882353,0,64.62418300653596,1,43.504901960784316,1,1237087,0.9852,0.006469,0.0371,0.3788,WIDE_SPREAD|FAT_TAIL
869,HBT,37.0,4,10.784313725490197,0,19.444444444444443,1,51.55228758169934,1,38.9297385620915,1,64.37908496732025,1,740354,1.1362,0.004569,0.0251,0.2679,LOW_LIQ
870,LXU,36.9,4,47.05882352941176,1,11.519607843137258,1,28.104575163398692,0,66.91176470588235,1,30.718954248366014,1,3570688,1.5683,0.006902,0.0383,0.4605,WIDE_SPREAD|NO_SIGNAL
871,BNED,36.9,4,37.5,1,16.33986928104575,1,25.816993464052285,0,74.22385620915033,1,30.555555555555557,1,2476914,1.2576,0.007185,0.0422,0.4617,WIDE_SPREAD|FAT_TAIL
872,SEG,36.9,4,24.34640522875817,1,29.98366013071896,1,27.287581699346408,0,59.84477124183007,1,43.05555555555556,1,1508032,0.9021,0.007005,0.0346,0.3816,WIDE_SPREAD
873,FCCO,36.9,4,11.683006535947712,0,15.359477124183007,1,53.02287581699346,1,27.49183006535948,1,77.12418300653596,1,782968,1.3085,0.004457,0.0214,0.2077,LOW_LIQ|NO_SIGNAL
874,AKTS,36.7,4,56.290849673202615,1,12.745098039215685,1,1.3071895424836555,0,95.22058823529412,1,17.810457516339874,1,5104509,1.4766,0.018696,0.0758,0.5758,WIDE_SPREAD|NO_SIGNAL
875,MEC,36.7,4,34.47712418300654,1,35.70261437908496,1,13.725490196078427,0,69.11764705882352,1,30.637254901960787,1,2222909,0.8242,0.010072,0.0394,0.4616,WIDE_SPREAD
876,TCMD,36.4,4,48.8562091503268,1,17.48366013071896,1,23.120915032679733,0,57.18954248366013,1,35.130718954248366,1,3819804,1.2057,0.007657,0.0335,0.427,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
877,CDZI,36.4,4,37.254901960784316,1,30.310457516339874,1,8.823529411764708,0,84.47712418300654,1,20.915032679738566,1,2468150,0.8979,0.012081,0.0528,0.5363,WIDE_SPREAD|NO_SIGNAL
